id,name,text_path,audio_path,narrator,duration,author,text_url,audio_url,alignment_path,sample_rate,quality,word_count,num_sentences,audio_size,text_size
3356a78d,12-tuyet-ky-ban-hang,,,"{'id': '589cd7c1', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.4556,Brian Tracy,https://thuviensachpdf.com/12-tuyet-ky-ban-hang,https://sachnoiviet.net/sach-noi/12-tuyet-ky-ban-hang,,,,,,,
65914e89,ham-ca-map,,,"{'id': '221169f8', 'name': 'Lê Duyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/le-duyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.1817,Peter Benchley,https://thuviensachpdf.com/ham-ca-map,https://sachnoiviet.net/sach-noi/ham-ca-map,,,,,,,
7665c892,loi-song-toi-gian-cua-nguoi-nhat,,,"{'id': '56501ba0', 'name': 'Thùy Uyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-uyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.3558,Sasaki Fumio,https://thuviensachpdf.com/loi-song-toi-gian-cua-nguoi-nhat,https://sachnoiviet.net/sach-noi/loi-song-toi-gian-cua-nguoi-nhat,,,,,,,
103e37d4,đat-nuoc-đung-len,,,"{'id': '229fa35c', 'name': 'Nguyễn Nam Dương', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nguyen-nam-duong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.0722,Nguyên Ngọc,https://thuviensachpdf.com/dat-nuoc-dung-len,https://sachnoiviet.net/sach-noi/dat-nuoc-dung-len,,,,,,,
ed52fbf0,em-muon-co-mot-cuoc-tinh-gia-voi-anh,,,"{'id': 'f0e5dd72', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.9389,Hoàng Anh Tú,https://thuviensachpdf.com/em-muon-co-mot-cuoc-tinh-gia-voi-anh,https://sachnoiviet.net/sach-noi/em-muon-co-mot-cuoc-tinh-gia-voi-anh,,,,,,,
b3401ed3,15-nam-cho-đoi-chim-di-tru,,,"{'id': '3b95535b', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.2931,Doanh Phong,https://thuviensachpdf.com/15-nam-cho-doi-chim-di-tru,https://sachnoiviet.net/sach-noi/15-nam-cho-doi-chim-di-tru,,,,,,,
5a8ef738,ai-cap-huyen-bi,,,"{'id': '879b9d0e', 'name': 'Phạm Hùng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/pham-hung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.6847,Paul Brunton,https://thuviensachpdf.com/ai-cap-huyen-bi,https://sachnoiviet.net/sach-noi/ai-cap-huyen-bi,,,,,,,
99b86961,hay-yeu-cuoc-song-ban-chon,,,"{'id': '80d9e76a', 'name': 'Ngọc Hiếu', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ngoc-hieu', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.3367,Jennifer Read Hawthorne,https://thuviensachpdf.com/hay-yeu-cuoc-song-ban-chon,https://sachnoiviet.net/sach-noi/hay-yeu-cuoc-song-ban-chon,,,,,,,
69f1da36,bi-an-quan-hau-đen,,,"{'id': '742aa784', 'name': 'Hải Yến', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hai-yen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.9697,Arturo Pérez-Reverte,https://thuviensachpdf.com/bi-an-quan-hau-den,https://sachnoiviet.net/sach-noi/bi-an-quan-hau-den,,,,,,,
c23972ff,ty-phu-ban-giay,,,"{'id': '26f44a03', 'name': 'Trần Diệu Lan', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-dieu-lan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.485,Tony Hsieh,https://thuviensachpdf.com/ty-phu-ban-giay,https://sachnoiviet.net/sach-noi/ty-phu-ban-giay,,,,,,,
6ef69999,đa-hy-sinh-con-đoi-đen-đap,,,"{'id': '2279e3ed', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.6211,La Cận Nguyệt,https://thuviensachpdf.com/da-hy-sinh-con-doi-den-dap,https://sachnoiviet.net/sach-noi/da-hy-sinh-con-doi-den-dap,,,,,,,
411e23f3,biet-đong-sai-gon--chuyen-bay-gio-moi-ke,,,"{'id': 'def6fb8a', 'name': 'Thu Hiền', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thu-hien', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.2067,Mã Thiện Đồng,https://thuviensachpdf.com/biet-dong-sai-gon-chuyen-bay-gio-moi-ke,https://sachnoiviet.net/sach-noi/biet-dong-sai-gon-chuyen-bay-gio-moi-ke,,,,,,,
3520b8f6,con-la-khach-quy,,,"{'id': 'bbd89ceb', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.5083,Kẩm Nhung,https://thuviensachpdf.com/con-la-khach-quy,https://sachnoiviet.net/sach-noi/con-la-khach-quy,,,,,,,
bf1bb66e,tang-toc-ban-hang-bang-spin,,,"{'id': '863428da', 'name': 'Dong Do Studio', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/dong-do-studio', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.3606,Neil Rackham,https://thuviensachpdf.com/tang-toc-ban-hang-bang-spin,https://sachnoiviet.net/sach-noi/tang-toc-ban-hang-bang-spin,,,,,,,
c53bc9bf,100-quy-luat-bat-bien-đe-thanh-cong-trong-kinh-doanh,,,"{'id': '5e5fd787', 'name': 'Trần Diệu Lan', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-dieu-lan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.3858,Brian Tracy,https://thuviensachpdf.com/100-quy-luat-bat-bien-de-thanh-cong-trong-kinh-doanh,https://sachnoiviet.net/sach-noi/100-quy-luat-bat-bien-de-thanh-cong-trong-kinh-doanh,,,,,,,
6f77ee66,toi-ac-duoi-anh-mat-troi,,,"{'id': 'c91cb15e', 'name': 'Ngọc Như', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ngoc-nhu', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.5694,Agatha Christie,https://thuviensachpdf.com/toi-ac-duoi-anh-mat-troi,https://sachnoiviet.net/sach-noi/toi-ac-duoi-anh-mat-troi,,,,,,,
331f8b03,lao-tu-đao-đuc-kinh,,,"{'id': '68045e68', 'name': 'Thương Huyền', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuong-huyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.1236,Nguyễn Duy Cần,https://thuviensachpdf.com/lao-tu-dao-duc-kinh,https://sachnoiviet.net/sach-noi/lao-tu-dao-duc-kinh,,,,,,,
dc144dd6,truyen-ky-man-luc,,,"{'id': 'f59a3772', 'name': 'Thủy Tiên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-tien', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.9222,Nguyễn Du,https://thuviensachpdf.com/truyen-ky-man-luc,https://sachnoiviet.net/sach-noi/truyen-ky-man-luc,,,,,,,
39d27b49,999-la-thu-gui-cho-chinh-minh,,,"{'id': 'feaf1e1d', 'name': 'Hân Phạm', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/han-pham', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.0103,Miêu Công Tử,https://thuviensachpdf.com/999-la-thu-gui-cho-chinh-minh,https://sachnoiviet.net/sach-noi/999-la-thu-gui-cho-chinh-minh,,,,,,,
618d2c68,lam-chu-cuoc-choi-thay-đoi-cuoc-đoi,,,"{'id': 'dfeffe41', 'name': 'Việt Dũng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/viet-dung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.3744,Weldon Long,https://thuviensachpdf.com/lam-chu-cuoc-choi-thay-doi-cuoc-doi,https://sachnoiviet.net/sach-noi/lam-chu-cuoc-choi-thay-doi-cuoc-doi,,,,,,,
ebd0d9e6,ban-ve-tu-do,,,"{'id': 'ae6b93ce', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.5028,John Stuart Mill,https://thuviensachpdf.com/ban-ve-tu-do,https://sachnoiviet.net/sach-noi/ban-ve-tu-do,,,,,,,
fc80a571,co-gai-va-hoa-cam-chuong,,,"{'id': '0bb7cc03', 'name': 'Xuân', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/xuan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.8725,Archibald Joseph Cronin,https://thuviensachpdf.com/co-gai-va-hoa-cam-chuong,https://sachnoiviet.net/sach-noi/co-gai-va-hoa-cam-chuong,,,,,,,
833f2f4b,dam-bi-ghet,,,"{'id': '349b304e', 'name': 'Việt Cường', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/viet-cuong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.3286,Kishimi Ichiro,https://thuviensachpdf.com/dam-bi-ghet,https://sachnoiviet.net/sach-noi/dam-bi-ghet,,,,,,,
91d72450,hanh-trinh-ve-phuong-đong,,,"{'id': 'b0b4c857', 'name': 'Bình Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/binh-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.7086,Nguyên Phong,https://thuviensachpdf.com/hanh-trinh-ve-phuong-dong,https://sachnoiviet.net/sach-noi/hanh-trinh-ve-phuong-dong,,,,,,,
0342a98e,cha-giau-cha-ngheo,,,"{'id': '13f5dbe0', 'name': 'Quang Thanh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/quang-thanh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.4061,Robert T. Kiyosaki,https://thuviensachpdf.com/cha-giau-cha-ngheo,https://sachnoiviet.net/sach-noi/cha-giau-cha-ngheo,,,,,,,
f31403d9,an-mang-tren-chuyen-tau-toc-hanh-phuong-đong,,,"{'id': 'bc5ddd21', 'name': 'Thủy Tiên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-tien', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.6706,Agatha Christie,https://thuviensachpdf.com/an-mang-tren-chuyen-tau-toc-hanh-phuong-dong,https://sachnoiviet.net/sach-noi/an-mang-tren-chuyen-tau-toc-hanh-phuong-dong,,,,,,,
89992a73,quy-co-tao-nha,,,"{'id': '6c4ffa37', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.8089,Lotte Jeffs,https://thuviensachpdf.com/quy-co-tao-nha,https://sachnoiviet.net/sach-noi/quy-co-tao-nha,,,,,,,
5f37c591,bi-mat-tri-vi-vuong-quoc-đen-quan-ly-cong-ty,,,"{'id': '602bf30f', 'name': 'Thanh Xuân', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thanh-xuan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.1706,Kingdomality,https://thuviensachpdf.com/bi-mat-tri-vi-vuong-quoc-den-quan-ly-cong-ty,https://sachnoiviet.net/sach-noi/bi-mat-tri-vi-vuong-quoc-den-quan-ly-cong-ty,,,,,,,
18bddad1,thuat-yeu-đuong,,,"{'id': '820a75bb', 'name': 'Kin', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/kin', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.1014,Nguyễn Duy Cần,https://thuviensachpdf.com/thuat-yeu-duong,https://sachnoiviet.net/sach-noi/thuat-yeu-duong,,,,,,,
eeaaf2d2,chu-be-mang-pyjama-soc,,,"{'id': '8fcb335f', 'name': 'Ngọc Hiếu', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ngoc-hieu', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.3233,John Boyne,https://thuviensachpdf.com/chu-be-mang-pyjama-soc,https://sachnoiviet.net/sach-noi/chu-be-mang-pyjama-soc,,,,,,,
a4b4574d,cho-đi-la-con-mai,,,"{'id': '2821b718', 'name': 'Trần Huỳnh Phương Trang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-huy-phuong-trang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.02,Azim Jamal,https://thuviensachpdf.com/cho-di-la-con-mai,https://sachnoiviet.net/sach-noi/cho-di-la-con-mai,,,,,,,
c57243ca,rung-na-uy,,,"{'id': 'e89936c2', 'name': 'Diệp Thiên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/diep-thien', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.7303,Murakami Haruki,https://thuviensachpdf.com/rung-na-uy,https://sachnoiviet.net/sach-noi/rung-na-uy,,,,,,,
d93fd167,con-nha-giau,,,"{'id': '0a7db228', 'name': 'Trái Táo', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/trai-tao', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.8222,Hồ Biểu Chánh,https://thuviensachpdf.com/con-nha-giau,https://sachnoiviet.net/sach-noi/con-nha-giau,,,,,,,
15109734,đoc-gia-thu-7,,,"{'id': '38e07831', 'name': 'Matean', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/matean', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.1736,Lôi Mễ,https://thuviensachpdf.com/doc-gia-thu-7,https://sachnoiviet.net/sach-noi/doc-gia-thu-7,,,,,,,
3df2fdc4,đat-rung-phuong-nam,,,"{'id': 'ecae08b1', 'name': 'Bình Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/binh-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.7186,Đoàn Giỏi,https://thuviensachpdf.com/dat-rung-phuong-nam,https://sachnoiviet.net/sach-noi/dat-rung-phuong-nam,,,,,,,
d4785d3c,nen-kinh-te-cam-on,,,"{'id': '14f1a4b8', 'name': 'Lê Yến', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/le-yen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.25,Gary Vaynerchuk,https://thuviensachpdf.com/nen-kinh-te-cam-on,https://sachnoiviet.net/sach-noi/nen-kinh-te-cam-on,,,,,,,
d2c5f9d9,dam-nghi-lon,,,"{'id': 'e25a6424', 'name': 'Thùy Duyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-duyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.5511,David J. Schwartz,https://thuviensachpdf.com/dam-nghi-lon,https://sachnoiviet.net/sach-noi/dam-nghi-lon,,,,,,,
dc33ee21,vi-tu-si-ban-chiec-ferrari,,,"{'id': '77a282f5', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.235,Robin Sharma,https://thuviensachpdf.com/vi-tu-si-ban-chiec-ferrari,https://sachnoiviet.net/sach-noi/vi-tu-si-ban-chiec-ferrari,,,,,,,
0d71343d,đanh-thuc-con-nguoi-phi-thuong-trong-ban,,,"{'id': '85aefc0e', 'name': 'Việt Nguyễn', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/viet-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.4025,Anthony Robbins,https://thuviensachpdf.com/danh-thuc-con-nguoi-phi-thuong-trong-ban,https://sachnoiviet.net/sach-noi/danh-thuc-con-nguoi-phi-thuong-trong-ban,,,,,,,
84b618d6,tren-buc-giang,,,"{'id': '234fb482', 'name': 'Minh Hoàng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/minh-hoang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.3875,Brad Cohen,https://thuviensachpdf.com/tren-buc-giang,https://sachnoiviet.net/sach-noi/tren-buc-giang,,,,,,,
e724d99b,khong-co-đoi-bat-cong-chi-co-minh-thu-đong,,,"{'id': '0cb080a9', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.0797,Vương Thi Vũ,https://thuviensachpdf.com/khong-co-doi-bat-cong-chi-co-minh-thu-dong,https://sachnoiviet.net/sach-noi/khong-co-doi-bat-cong-chi-co-minh-thu-dong,,,,,,,
6cb91543,21-nguyen-tac-vang-cua-nghe-thuat-lanh-đao,,,"{'id': 'cbc1fbf1', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.475,John C. Maxwell,https://thuviensachpdf.com/21-nguyen-tac-vang-cua-nghe-thuat-lanh-dao,https://sachnoiviet.net/sach-noi/21-nguyen-tac-vang-cua-nghe-thuat-lanh-dao,,,,,,,
18ff1387,ben-rang-tuyet-son,,,"{'id': '7b74ae98', 'name': 'Bình Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/binh-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.0467,Nguyên Phong,https://thuviensachpdf.com/ben-rang-tuyet-son,https://sachnoiviet.net/sach-noi/ben-rang-tuyet-son,,,,,,,
ca5adfa4,noi-sao-cho-tre-chiu-hoc-o-nha-va-o-truong,,,"{'id': '0586318d', 'name': 'Chuông Gió', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/chuong-gio', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.4919,Adele Faber,https://thuviensachpdf.com/noi-sao-cho-tre-chiu-hoc-o-nha-va-o-truong,https://sachnoiviet.net/sach-noi/noi-sao-cho-tre-chiu-hoc-o-nha-va-o-truong,,,,,,,
43c47b6f,đieu-vi-đai-đoi-thuong,,,"{'id': '5be07a23', 'name': 'Trần Huỳnh Phương Trang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-huy-phuong-trang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.0611,Robin Sharma,https://thuviensachpdf.com/dieu-vi-dai-doi-thuong,https://sachnoiviet.net/sach-noi/dieu-vi-dai-doi-thuong,,,,,,,
1fc798ec,101-cach-day-con-thanh-tai,,,"{'id': 'aed57526', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.0531,Trần Đại Vĩ,https://thuviensachpdf.com/101-cach-day-con-thanh-tai,https://sachnoiviet.net/sach-noi/101-cach-day-con-thanh-tai,,,,,,,
8ad52714,than-mat--coi-nguon-cua-hanh-phuc,,,"{'id': '3fc26f2a', 'name': 'Thi Lê', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thi-le', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.1372,Osho,https://thuviensachpdf.com/than-mat-coi-nguon-cua-hanh-phuc,https://sachnoiviet.net/sach-noi/than-mat-coi-nguon-cua-hanh-phuc,,,,,,,
7c8c59db,pham-cach-cha-me,,,"{'id': '3ca39cc5', 'name': 'Thảo Chi', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thao-chi', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.0058,Bando Mariko,https://thuviensachpdf.com/pham-cach-cha-me,https://sachnoiviet.net/sach-noi/pham-cach-cha-me,,,,,,,
c675ff5b,phan-thanh-gian--noi-đau-tram-nam,,,"{'id': '446c3572', 'name': 'Nguyễn Nam Dương', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nguyen-nam-duong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.6889,Hoang Lai Giang,https://thuviensachpdf.com/phan-thanh-gian-noi-dau-tram-nam,https://sachnoiviet.net/sach-noi/phan-thanh-gian-noi-dau-tram-nam,,,,,,,
7cb43f9e,kira-kira,,,"{'id': '6a240f38', 'name': 'Như Minh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nhu-minh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.1736,Cynthia Kadohata,https://thuviensachpdf.com/kira-kira,https://sachnoiviet.net/sach-noi/kira-kira,,,,,,,
7592f3cf,cay-đang-mui-đoi,,,"{'id': 'c49fc9d6', 'name': 'Hồng Nhung', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hong-nhung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.4847,Hồ Biểu Chánh,https://thuviensachpdf.com/cay-dang-mui-doi,https://sachnoiviet.net/sach-noi/cay-dang-mui-doi,,,,,,,
a07cf523,toi-vo-toi,,,"{'id': 'cfed30a1', 'name': 'Ngọc Như', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ngoc-nhu', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.5172,Agatha Christie,https://thuviensachpdf.com/toi-vo-toi,https://sachnoiviet.net/sach-noi/toi-vo-toi,,,,,,,
7d263baa,yeu-thuong-ai-cung-nhu-ai,,,"{'id': '14ef59e4', 'name': 'Nguyên Phong', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nguyen-phong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.7386,Bob Goff,https://thuviensachpdf.com/yeu-thuong-ai-cung-nhu-ai,https://sachnoiviet.net/sach-noi/yeu-thuong-ai-cung-nhu-ai,,,,,,,
a81be319,thuyen-truong-tuoi-15,,,"{'id': 'ac4237e3', 'name': 'Xuân Hùng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/xuan-hung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.6556,Jules Verne,https://thuviensachpdf.com/thuyen-truong-tuoi-15,https://sachnoiviet.net/sach-noi/thuyen-truong-tuoi-15,,,,,,,
d7c1ccab,thoat-vong-tuc-luy,,,"{'id': 'b9e46468', 'name': 'Huệ Tâm', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hue-tam', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.3364,Tinh Vân Đại Sư,https://thuviensachpdf.com/thoat-vong-tuc-luy,https://sachnoiviet.net/sach-noi/thoat-vong-tuc-luy,,,,,,,
a1a393f2,nhung-tam-tinh-co-đon,,,"{'id': '6e59f40b', 'name': 'Anh Thơ', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/anh-tho', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.2017,Nguyên Minh,https://thuviensachpdf.com/nhung-tam-tinh-co-don,https://sachnoiviet.net/sach-noi/nhung-tam-tinh-co-don,,,,,,,
de4ee306,ban-đat-gia-bao-nhieu,,,"{'id': '80da4126', 'name': 'Thùy Uyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thuy-uyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.4814,Thu Nguyễn Ngọc,https://thuviensachpdf.com/ban-dat-gia-bao-nhieu,https://sachnoiviet.net/sach-noi/ban-dat-gia-bao-nhieu,,,,,,,
ec93d2b5,tham-tu-roi-san-khau,,,"{'id': 'e612ebf8', 'name': 'Ngọc Như', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ngoc-nhu', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.5281,Agatha Christie,https://thuviensachpdf.com/tham-tu-roi-san-khau,https://sachnoiviet.net/sach-noi/tham-tu-roi-san-khau,,,,,,,
dfda786c,ngua-o-yeu-dau,,,"{'id': 'c0e425b6', 'name': 'Phương Minh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/phuong-minh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.5472,Anna Sewell,https://thuviensachpdf.com/ngua-o-yeu-dau,https://sachnoiviet.net/sach-noi/ngua-o-yeu-dau,,,,,,,
a7a0c493,chan-troi-cu,,,"{'id': '54eca31c', 'name': 'Mạc Duy Thắng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/mac-duy-thang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.0167,Hồ Dzếnh,https://thuviensachpdf.com/chan-troi-cu,https://sachnoiviet.net/sach-noi/chan-troi-cu,,,,,,,
3cad7344,vung-nuoc-hac-am,,,"{'id': '39690e35', 'name': 'Bookaholic', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/bookaholic', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.3889,Suzuki Koji,https://thuviensachpdf.com/vung-nuoc-hac-am,https://sachnoiviet.net/sach-noi/vung-nuoc-hac-am,,,,,,,
a4b20029,thien-tang,,,"{'id': 'ae13f3c0', 'name': 'Thanh Hảo', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thanh-hao', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.5292,Hân Nhiên,https://thuviensachpdf.com/thien-tang,https://sachnoiviet.net/sach-noi/thien-tang,,,,,,,
2b8ee1ac,suc-manh-vo-han-đe-tro-nen-giau-co,,,"{'id': 'e59d5205', 'name': 'Việt Dũng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/viet-dung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.1867,Joseph Murphy,https://thuviensachpdf.com/suc-manh-vo-han-de-tro-nen-giau-co,https://sachnoiviet.net/sach-noi/suc-manh-vo-han-de-tro-nen-giau-co,,,,,,,
